timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packets,bytes_sent,bytes_recv,duration,label
2026-08-04 10:04:05,192.168.9.69,104.26.10.1,7677,53,UDP,149,311066,246711,4.77,BENIGN
2026-08-04 10:04:06,192.168.0.187,185.220.101.42,15427,25,UDP,60,6379,809489,3.91,Port_Scan
2026-08-04 10:04:07,192.168.4.68,8.8.8.8,57888,21,UDP,295,97544,869416,3.47,BENIGN
2026-08-04 10:04:08,192.168.6.5,1.1.1.1,48858,443,TCP,228,103465,333795,0.68,BENIGN
2026-08-04 10:04:09,192.168.5.79,172.217.0.46,26413,22,UDP,5000,353306,498971,0.15,DDoS
2026-08-04 10:04:10,192.168.8.169,1.1.1.1,49606,31337,UDP,128,376239,757331,2.58,BENIGN
2026-08-04 10:04:11,192.168.4.113,185.220.101.42,60777,80,UDP,290,211975,598770,1.83,BENIGN
2026-08-04 10:04:12,192.168.1.249,1.1.1.1,61489,80,TCP,56,15000000,457439,0.7,Data_Exfiltration
2026-08-04 10:04:13,192.168.0.73,185.220.101.42,37262,31337,TCP,127,4886,858487,1.17,BENIGN
2026-08-04 10:04:14,192.168.7.254,104.26.10.1,35336,80,TCP,184,107613,504760,1.72,BENIGN
2026-08-04 10:04:15,192.168.4.169,172.217.0.46,53653,31337,TCP,201,319809,143172,3.66,BENIGN
2026-08-04 10:04:16,192.168.4.110,172.217.0.46,42212,23,TCP,136,321484,513122,3.86,BENIGN
2026-08-04 10:04:17,192.168.5.202,8.8.8.8,48301,21,UDP,147,206679,662906,0.11,BENIGN
2026-08-04 10:04:18,192.168.7.56,185.220.101.42,62728,21,TCP,57,270027,357496,3.32,BENIGN
2026-08-04 10:04:19,192.168.6.12,1.1.1.1,17206,23,UDP,50,204302,468576,2.7,BENIGN
2026-08-04 10:04:20,192.168.5.187,8.8.8.8,13291,53,UDP,278,144016,531447,3.97,BENIGN
2026-08-04 10:04:21,192.168.9.71,8.8.8.8,3090,21,TCP,217,50984,858456,1.87,BENIGN
2026-08-04 10:04:22,192.168.3.239,1.1.1.1,36395,22,TCP,114,281535,781811,2.92,BENIGN
2026-08-04 10:04:23,192.168.7.9,8.8.8.8,60425,21,UDP,273,467115,57412,0.87,BENIGN
2026-08-04 10:04:24,192.168.4.15,172.217.0.46,37667,53,TCP,270,399415,300128,1.97,BENIGN
2026-08-04 10:04:25,192.168.2.142,172.217.0.46,26290,31337,TCP,72,341229,138139,4.15,BENIGN
2026-08-04 10:04:26,192.168.9.87,185.220.101.42,61912,22,TCP,117,267781,519907,2.67,BENIGN
2026-08-04 10:04:27,192.168.2.44,8.8.8.8,5747,53,UDP,198,53919,248706,1.38,BENIGN
2026-08-04 10:04:28,192.168.5.22,172.217.0.46,40773,3389,UDP,227,97049,131209,3.24,BENIGN
2026-08-04 10:04:29,192.168.2.230,8.8.8.8,29436,53,UDP,243,369250,328910,3.45,BENIGN
2026-08-04 10:04:30,192.168.6.183,185.220.101.42,24961,4444,TCP,262,376459,309975,3.31,BENIGN
2026-08-04 10:04:31,192.168.10.195,185.220.101.42,15580,21,TCP,36,89096,92794,1.61,BENIGN
2026-08-04 10:04:32,192.168.0.56,1.1.1.1,57688,434,UDP,60,397023,64449,1.84,Port_Scan
2026-08-04 10:04:33,192.168.4.125,185.220.101.42,11253,80,UDP,5000,153242,777942,0.15,DDoS
2026-08-04 10:04:34,192.168.0.12,1.1.1.1,28868,443,UDP,274,111683,307346,1.68,BENIGN
2026-08-04 10:04:35,192.168.3.165,185.220.101.42,1133,443,UDP,20,465989,357848,4.74,BENIGN
2026-08-04 10:04:36,192.168.0.84,185.220.101.42,4188,23,UDP,5000,492566,147091,0.15,DDoS
2026-08-04 10:04:37,192.168.3.24,172.217.0.46,21979,31337,TCP,233,231458,638997,4.75,Suspicious
2026-08-04 10:04:38,192.168.6.83,172.217.0.46,49586,3389,TCP,211,79756,174494,4.22,BENIGN
2026-08-04 10:04:39,192.168.2.65,104.26.10.1,22285,80,TCP,106,127503,207761,4.56,BENIGN
2026-08-04 10:04:40,192.168.6.62,185.220.101.42,64559,23,TCP,5000,307881,659932,0.15,DDoS
2026-08-04 10:04:41,192.168.2.224,185.220.101.42,62424,3389,TCP,5000,221657,303913,0.15,DDoS
2026-08-04 10:04:42,192.168.5.45,104.26.10.1,38936,3389,TCP,238,437513,74078,0.65,BENIGN
2026-08-04 10:04:43,192.168.4.221,1.1.1.1,42647,53,TCP,104,445305,345155,0.17,BENIGN
2026-08-04 10:04:44,192.168.4.228,104.26.10.1,16392,31337,UDP,271,301579,658902,4.81,BENIGN
2026-08-04 10:04:45,192.168.6.57,185.220.101.42,45488,23,TCP,98,128639,612455,1.17,BENIGN
2026-08-04 10:04:46,192.168.6.68,172.217.0.46,51111,22,UDP,257,411845,102454,4.12,BENIGN
2026-08-04 10:04:47,192.168.6.229,185.220.101.42,35962,443,TCP,283,26254,532479,1.47,BENIGN
2026-08-04 10:04:48,192.168.9.223,8.8.8.8,62175,4444,TCP,74,383635,271428,1.01,BENIGN
2026-08-04 10:04:49,192.168.3.121,104.26.10.1,52466,3389,TCP,188,92929,347230,0.89,BENIGN
2026-08-04 10:04:50,192.168.10.30,172.217.0.46,11552,5,TCP,60,134608,502286,1.36,Port_Scan
2026-08-04 10:04:51,192.168.6.8,1.1.1.1,17557,53,UDP,215,387224,255059,1.23,BENIGN
2026-08-04 10:04:52,192.168.0.37,172.217.0.46,58667,80,TCP,36,337575,220833,1.17,BENIGN
2026-08-04 10:04:53,192.168.2.132,104.26.10.1,31852,53,UDP,112,151320,146705,2.26,BENIGN
2026-08-04 10:04:54,192.168.0.51,1.1.1.1,47865,4444,TCP,26,234725,148867,3.59,BENIGN
2026-08-04 10:04:55,192.168.2.25,1.1.1.1,1898,21,UDP,271,228892,160353,0.25,BENIGN
2026-08-04 10:04:56,192.168.6.195,1.1.1.1,64526,22,UDP,66,246473,829985,4.34,BENIGN
2026-08-04 10:04:57,192.168.3.83,172.217.0.46,10611,21,TCP,189,340555,24746,1.71,BENIGN
2026-08-04 10:04:58,192.168.6.111,185.220.101.42,1648,4444,UDP,5000,467540,154861,0.15,DDoS
2026-08-04 10:04:59,192.168.7.135,104.26.10.1,21836,80,TCP,182,5082,75598,0.47,BENIGN
2026-08-04 10:05:00,192.168.8.12,104.26.10.1,61071,3389,UDP,151,161055,595364,3.5,BENIGN
2026-08-04 10:05:01,192.168.2.45,172.217.0.46,18932,53,TCP,16,470169,648789,4.99,BENIGN
2026-08-04 10:05:02,192.168.2.174,104.26.10.1,57104,443,TCP,294,485020,622660,2.32,BENIGN
2026-08-04 10:05:03,192.168.5.229,172.217.0.46,30564,443,TCP,168,460527,843919,4.79,BENIGN
2026-08-04 10:05:04,192.168.1.210,8.8.8.8,19125,31337,TCP,225,401778,757837,0.9,BENIGN
2026-08-04 10:05:05,192.168.5.170,1.1.1.1,45359,4444,TCP,252,404542,720374,4.92,BENIGN
2026-08-04 10:05:06,192.168.2.181,1.1.1.1,43634,53,TCP,158,91101,131,4.26,BENIGN
2026-08-04 10:05:07,192.168.6.247,185.220.101.42,33579,3389,UDP,91,92981,754269,2.09,BENIGN
2026-08-04 10:05:08,192.168.9.216,1.1.1.1,27459,4444,UDP,193,282150,379912,2.91,BENIGN
2026-08-04 10:05:09,192.168.7.79,8.8.8.8,55583,810,UDP,60,172419,653290,3.2,Port_Scan
2026-08-04 10:05:10,192.168.3.74,104.26.10.1,15148,3389,UDP,137,100062,195850,4.59,BENIGN
2026-08-04 10:05:11,192.168.3.144,185.220.101.42,8475,53,TCP,191,365959,785751,3.79,BENIGN
2026-08-04 10:05:12,192.168.1.5,1.1.1.1,2124,4444,UDP,20,15000000,253725,0.87,Data_Exfiltration
2026-08-04 10:05:13,192.168.10.133,172.217.0.46,18728,21,UDP,230,6345,669254,1.79,BENIGN
2026-08-04 10:05:14,192.168.3.88,185.220.101.42,5202,4444,TCP,192,293763,455291,1.25,BENIGN
2026-08-04 10:05:15,192.168.9.94,1.1.1.1,45868,443,UDP,240,314231,319698,3.23,BENIGN
2026-08-04 10:05:16,192.168.4.155,185.220.101.42,7342,80,UDP,140,369389,777551,4.48,BENIGN
2026-08-04 10:05:17,192.168.4.204,1.1.1.1,21400,23,TCP,109,462939,351089,2.01,BENIGN
2026-08-04 10:05:18,192.168.6.78,104.26.10.1,36403,80,UDP,297,442995,482112,0.54,BENIGN
2026-08-04 10:05:19,192.168.9.7,104.26.10.1,19283,3389,TCP,25,402413,218979,0.47,BENIGN
2026-08-04 10:05:20,192.168.9.103,1.1.1.1,48721,31337,TCP,226,68969,456605,2.17,BENIGN
2026-08-04 10:05:21,192.168.10.235,1.1.1.1,38227,4444,UDP,86,275973,457667,4.8,BENIGN
2026-08-04 10:05:22,192.168.9.23,1.1.1.1,36282,23,TCP,85,15000000,86244,2.69,Data_Exfiltration
2026-08-04 10:05:23,192.168.4.7,8.8.8.8,1465,23,TCP,281,448662,109297,4.15,BENIGN
2026-08-04 10:05:24,192.168.6.248,185.220.101.42,7516,3389,UDP,293,105931,670095,0.71,BENIGN
2026-08-04 10:05:25,192.168.8.248,185.220.101.42,26668,21,UDP,187,183869,457809,2.92,BENIGN
2026-08-04 10:05:26,192.168.6.32,172.217.0.46,51098,22,UDP,151,114788,182914,0.53,BENIGN
2026-08-04 10:05:27,192.168.2.148,8.8.8.8,56666,4444,UDP,281,8698,80405,4.67,BENIGN
2026-08-04 10:05:28,192.168.5.49,185.220.101.42,49904,443,TCP,16,108786,233931,1.76,BENIGN
2026-08-04 10:05:29,192.168.9.216,172.217.0.46,8670,21,UDP,187,456009,311687,0.09,BENIGN
2026-08-04 10:05:30,192.168.10.253,1.1.1.1,24177,771,UDP,60,87021,564548,4.9,Port_Scan
2026-08-04 10:05:31,192.168.9.101,185.220.101.42,44044,3389,UDP,5000,452626,288398,0.15,DDoS
2026-08-04 10:05:32,192.168.0.94,185.220.101.42,18299,4444,TCP,228,77514,655708,1.34,BENIGN
2026-08-04 10:05:33,192.168.10.62,172.217.0.46,25418,21,TCP,267,332935,81706,0.66,BENIGN
2026-08-04 10:05:34,192.168.5.148,185.220.101.42,51142,53,TCP,22,213760,283368,3.21,BENIGN
2026-08-04 10:05:35,192.168.4.6,104.26.10.1,6997,443,UDP,203,79500,815234,3.15,BENIGN
2026-08-04 10:05:36,192.168.0.152,172.217.0.46,10570,4444,UDP,122,250356,596430,0.85,BENIGN
2026-08-04 10:05:37,192.168.0.184,172.217.0.46,22672,21,TCP,297,202897,741508,2.78,BENIGN
2026-08-04 10:05:38,192.168.5.178,8.8.8.8,33427,21,TCP,116,347903,82437,4.31,BENIGN
2026-08-04 10:05:39,192.168.10.149,185.220.101.42,36287,862,TCP,60,298857,759755,1.5,Port_Scan
2026-08-04 10:05:40,192.168.10.181,104.26.10.1,12912,443,UDP,85,331591,664535,1.99,BENIGN
2026-08-04 10:05:41,192.168.5.127,104.26.10.1,48493,31337,TCP,233,493654,324608,2.73,BENIGN
2026-08-04 10:05:42,192.168.1.227,8.8.8.8,41123,4444,TCP,206,287678,703022,4.79,BENIGN
2026-08-04 10:05:43,192.168.0.92,172.217.0.46,19759,53,UDP,67,116665,713816,2.65,BENIGN
2026-08-04 10:05:44,192.168.1.55,1.1.1.1,39343,3389,TCP,258,259908,223244,1.86,BENIGN
2026-08-04 10:05:45,192.168.5.185,8.8.8.8,7144,53,UDP,251,85318,890781,3.54,BENIGN
2026-08-04 10:05:46,192.168.7.178,172.217.0.46,36952,21,UDP,91,296700,476136,2.12,BENIGN
2026-08-04 10:05:47,192.168.0.245,8.8.8.8,47973,23,TCP,123,102594,434475,2.69,BENIGN
2026-08-04 10:05:48,192.168.5.167,1.1.1.1,46210,4444,UDP,226,183958,404153,4.62,BENIGN
2026-08-04 10:05:49,192.168.4.160,104.26.10.1,45417,31337,UDP,156,492553,60462,1.33,BENIGN
2026-08-04 10:05:50,192.168.10.25,172.217.0.46,1537,31337,UDP,215,339684,571066,3.19,BENIGN
2026-08-04 10:05:51,192.168.1.227,104.26.10.1,59463,53,TCP,201,300871,103907,1.37,BENIGN
2026-08-04 10:05:52,192.168.6.37,8.8.8.8,46675,22,TCP,120,246364,561243,0.98,BENIGN
2026-08-04 10:05:53,192.168.9.52,8.8.8.8,11799,23,TCP,116,469586,782021,3.41,BENIGN
2026-08-04 10:05:54,192.168.3.52,185.220.101.42,46782,21,UDP,202,942,291266,2.46,BENIGN
2026-08-04 10:05:55,192.168.7.92,8.8.8.8,33428,80,UDP,168,273154,32398,2.14,BENIGN
2026-08-04 10:05:56,192.168.8.128,1.1.1.1,8403,265,TCP,60,177180,867650,3.81,Port_Scan
2026-08-04 10:05:57,192.168.3.22,172.217.0.46,60663,53,UDP,191,342849,486815,4.13,BENIGN
2026-08-04 10:05:58,192.168.4.111,104.26.10.1,36083,22,TCP,278,362105,336711,3.16,BENIGN
2026-08-04 10:05:59,192.168.5.47,8.8.8.8,44486,23,UDP,54,478394,789792,1.53,BENIGN
2026-08-04 10:06:00,192.168.8.87,8.8.8.8,33018,22,UDP,284,236582,197640,1.18,BENIGN
2026-08-04 10:06:01,192.168.10.207,185.220.101.42,1413,443,UDP,5000,454221,211561,0.15,DDoS
2026-08-04 10:06:02,192.168.6.197,104.26.10.1,13874,21,UDP,96,365280,378269,1.15,BENIGN
2026-08-04 10:06:03,192.168.4.16,172.217.0.46,21026,4444,UDP,232,283703,557484,4.05,BENIGN
2026-08-04 10:06:04,192.168.10.138,104.26.10.1,30752,21,UDP,49,312621,78235,2.22,BENIGN
2026-08-04 10:06:05,192.168.8.114,104.26.10.1,58425,53,UDP,86,456494,488460,1.98,BENIGN
2026-08-04 10:06:06,192.168.9.179,1.1.1.1,19497,22,TCP,5000,312865,536662,0.15,DDoS
2026-08-04 10:06:07,192.168.3.34,8.8.8.8,9488,80,TCP,163,350713,311576,4.57,BENIGN
2026-08-04 10:06:08,192.168.2.139,1.1.1.1,17082,3389,UDP,257,465156,516233,2.6,BENIGN
2026-08-04 10:06:09,192.168.0.147,1.1.1.1,3835,443,TCP,118,356705,240781,0.3,BENIGN
2026-08-04 10:06:10,192.168.9.9,104.26.10.1,24175,21,TCP,102,117239,637187,4.76,BENIGN
2026-08-04 10:06:11,192.168.3.21,185.220.101.42,61947,22,UDP,211,164144,46182,2.15,BENIGN
2026-08-04 10:06:12,192.168.5.178,104.26.10.1,52897,80,TCP,201,311097,710874,2.21,BENIGN
2026-08-04 10:06:13,192.168.9.108,8.8.8.8,41259,4444,UDP,299,266446,511588,3.25,Suspicious
2026-08-04 10:06:14,192.168.8.69,172.217.0.46,31012,31337,UDP,235,306070,175514,1.54,BENIGN
2026-08-04 10:06:15,192.168.8.220,8.8.8.8,64541,443,UDP,235,220797,482879,1.7,BENIGN
2026-08-04 10:06:16,192.168.1.20,185.220.101.42,15915,31337,TCP,172,238403,495852,0.52,BENIGN
2026-08-04 10:06:17,192.168.5.249,8.8.8.8,29490,3389,TCP,213,66392,638822,4.6,BENIGN
2026-08-04 10:06:18,192.168.1.121,1.1.1.1,52943,4444,UDP,204,162073,195382,0.59,BENIGN
2026-08-04 10:06:19,192.168.0.237,104.26.10.1,1045,4444,UDP,29,288445,549986,4.9,BENIGN
2026-08-04 10:06:20,192.168.2.135,185.220.101.42,3548,53,TCP,21,16909,283199,3.75,BENIGN
2026-08-04 10:06:21,192.168.1.193,104.26.10.1,46090,80,TCP,92,252096,88492,3.15,BENIGN
2026-08-04 10:06:22,192.168.0.129,185.220.101.42,23029,53,TCP,26,354551,518302,3.52,BENIGN
2026-08-04 10:06:23,192.168.3.248,172.217.0.46,57746,23,TCP,71,30643,871315,4.53,BENIGN
2026-08-04 10:06:24,192.168.4.40,185.220.101.42,49855,22,TCP,183,131541,365170,0.41,BENIGN
2026-08-04 10:06:25,192.168.5.92,104.26.10.1,41698,443,UDP,273,391545,867003,4.76,BENIGN
2026-08-04 10:06:26,192.168.0.91,185.220.101.42,23429,4444,UDP,109,37899,475241,2.61,BENIGN
2026-08-04 10:06:27,192.168.10.136,1.1.1.1,11626,31337,TCP,253,171311,537714,0.84,BENIGN
2026-08-04 10:06:28,192.168.5.52,104.26.10.1,40997,3389,TCP,26,247747,488620,2.07,BENIGN
2026-08-04 10:06:29,192.168.10.148,104.26.10.1,47773,21,UDP,268,349357,307672,2.61,BENIGN
2026-08-04 10:06:30,192.168.8.42,1.1.1.1,22546,4444,TCP,283,38665,311101,0.98,Suspicious
2026-08-04 10:06:31,192.168.1.77,172.217.0.46,56625,53,UDP,289,428844,382063,1.39,BENIGN
2026-08-04 10:06:32,192.168.10.132,1.1.1.1,43653,3389,TCP,14,416068,499629,4.89,BENIGN
2026-08-04 10:06:33,192.168.8.169,104.26.10.1,2795,23,TCP,180,329854,526345,1.15,BENIGN
2026-08-04 10:06:34,192.168.9.85,8.8.8.8,3783,31337,UDP,272,410240,873395,0.17,BENIGN
2026-08-04 10:06:35,192.168.8.176,104.26.10.1,59857,3389,UDP,67,166337,173227,1.51,BENIGN
2026-08-04 10:06:36,192.168.4.85,104.26.10.1,52594,443,UDP,156,481498,785360,3.76,BENIGN
2026-08-04 10:06:37,192.168.3.90,1.1.1.1,13348,3389,UDP,105,230144,867738,3.98,BENIGN
2026-08-04 10:06:38,192.168.0.18,1.1.1.1,10386,53,UDP,275,20388,510135,1.84,BENIGN
2026-08-04 10:06:39,192.168.4.104,1.1.1.1,37322,22,UDP,28,411685,836653,3.36,BENIGN
2026-08-04 10:06:40,192.168.7.101,104.26.10.1,43124,3389,UDP,124,418311,37553,4.71,BENIGN
2026-08-04 10:06:41,192.168.5.125,104.26.10.1,9562,443,UDP,115,421463,536046,1.85,BENIGN
2026-08-04 10:06:42,192.168.1.193,104.26.10.1,33890,31337,TCP,5000,153051,342265,0.15,DDoS
2026-08-04 10:06:43,192.168.0.34,1.1.1.1,58272,80,UDP,298,451415,49835,0.88,BENIGN
2026-08-04 10:06:44,192.168.5.226,8.8.8.8,10455,3389,UDP,19,15000000,883529,2.9,Data_Exfiltration
2026-08-04 10:06:45,192.168.7.183,172.217.0.46,45796,4444,UDP,92,213324,286826,0.95,BENIGN
2026-08-04 10:06:46,192.168.2.130,185.220.101.42,39893,4444,TCP,288,118460,386984,3.12,BENIGN
2026-08-04 10:06:47,192.168.7.198,172.217.0.46,27181,4444,TCP,159,452640,684541,2.07,BENIGN
2026-08-04 10:06:48,192.168.6.216,1.1.1.1,5126,22,TCP,5000,24474,221219,0.15,DDoS
2026-08-04 10:06:49,192.168.4.15,104.26.10.1,16941,31337,UDP,247,347468,30851,4.71,BENIGN
2026-08-04 10:06:50,192.168.4.199,8.8.8.8,11814,3389,TCP,159,410371,773580,3.21,BENIGN
2026-08-04 10:06:51,192.168.2.84,172.217.0.46,49567,4444,UDP,158,450845,262499,0.99,BENIGN
2026-08-04 10:06:52,192.168.10.229,8.8.8.8,62324,443,TCP,78,86086,274755,4.78,BENIGN
2026-08-04 10:06:53,192.168.0.49,1.1.1.1,38994,443,TCP,42,297628,498145,1.7,BENIGN
2026-08-04 10:06:54,192.168.10.68,172.217.0.46,30519,443,UDP,5000,148410,788117,0.15,DDoS
2026-08-04 10:06:55,192.168.5.183,104.26.10.1,45120,443,TCP,257,472497,455681,2.05,BENIGN
2026-08-04 10:06:56,192.168.6.126,8.8.8.8,23912,3389,TCP,150,147737,702347,3.35,Brute_Force
2026-08-04 10:06:57,192.168.7.191,104.26.10.1,53456,22,UDP,27,15000000,843352,2.37,Data_Exfiltration
2026-08-04 10:06:58,192.168.4.42,8.8.8.8,29376,4444,TCP,164,318542,653682,1.92,BENIGN
2026-08-04 10:06:59,192.168.9.196,172.217.0.46,8603,22,TCP,117,399000,446434,2.1,BENIGN
2026-08-04 10:07:00,192.168.3.243,185.220.101.42,54438,22,UDP,148,343480,157913,4.92,BENIGN
2026-08-04 10:07:01,192.168.6.103,172.217.0.46,8088,600,UDP,60,89977,73950,3.83,Port_Scan
2026-08-04 10:07:02,192.168.5.129,172.217.0.46,45016,23,UDP,226,151300,344025,1.68,BENIGN
2026-08-04 10:07:03,192.168.9.211,104.26.10.1,52195,22,UDP,5000,88753,831737,0.15,DDoS
2026-08-04 10:07:04,192.168.0.154,185.220.101.42,23039,80,UDP,185,254578,163136,1.69,BENIGN
2026-08-04 10:07:05,192.168.7.105,8.8.8.8,58609,22,TCP,236,400217,406185,0.29,BENIGN
2026-08-04 10:07:06,192.168.1.119,8.8.8.8,41082,443,TCP,269,1651,74298,0.85,BENIGN
2026-08-04 10:07:07,192.168.7.121,104.26.10.1,35284,23,UDP,237,101378,432651,4.86,BENIGN
2026-08-04 10:07:08,192.168.9.52,104.26.10.1,29283,443,TCP,222,437990,302117,4.22,BENIGN
2026-08-04 10:07:09,192.168.1.24,185.220.101.42,53009,22,UDP,45,26808,17322,0.85,BENIGN
2026-08-04 10:07:10,192.168.2.194,8.8.8.8,37154,53,TCP,81,265366,693430,0.51,BENIGN
2026-08-04 10:07:11,192.168.6.39,1.1.1.1,26423,4444,UDP,281,69100,42942,4.2,BENIGN
2026-08-04 10:07:12,192.168.6.215,185.220.101.42,52332,80,UDP,103,40645,737367,3.78,BENIGN
2026-08-04 10:07:13,192.168.8.128,172.217.0.46,32102,21,UDP,180,57999,522222,0.54,BENIGN
2026-08-04 10:07:14,192.168.4.148,185.220.101.42,38907,23,UDP,119,393403,246978,4.0,BENIGN
2026-08-04 10:07:15,192.168.6.236,185.220.101.42,1076,80,UDP,219,469649,413197,4.44,BENIGN
2026-08-04 10:07:16,192.168.6.229,172.217.0.46,7946,22,UDP,164,12352,896133,2.95,BENIGN
2026-08-04 10:07:17,192.168.0.54,1.1.1.1,65493,23,UDP,25,156463,411722,4.26,BENIGN
2026-08-04 10:07:18,192.168.3.217,8.8.8.8,10195,31337,UDP,46,63919,405301,4.4,BENIGN
2026-08-04 10:07:19,192.168.4.181,104.26.10.1,32193,3389,UDP,150,327624,28102,1.98,Brute_Force
2026-08-04 10:07:20,192.168.1.109,185.220.101.42,47924,443,UDP,211,284021,452229,4.63,BENIGN
2026-08-04 10:07:21,192.168.5.49,1.1.1.1,31992,53,TCP,30,253141,202679,4.23,BENIGN
2026-08-04 10:07:22,192.168.7.63,1.1.1.1,30697,21,UDP,168,69009,756364,1.48,BENIGN
2026-08-04 10:07:23,192.168.6.150,172.217.0.46,34184,4444,TCP,11,223758,257833,2.22,BENIGN
2026-08-04 10:07:24,192.168.2.181,1.1.1.1,56191,21,TCP,192,136026,6826,4.07,BENIGN
2026-08-04 10:07:25,192.168.9.187,185.220.101.42,32117,443,TCP,110,15000000,163944,3.71,Data_Exfiltration
2026-08-04 10:07:26,192.168.7.215,172.217.0.46,24193,930,UDP,60,78790,491476,3.42,Port_Scan
2026-08-04 10:07:27,192.168.6.101,104.26.10.1,1336,3389,TCP,290,172529,551324,1.46,BENIGN
2026-08-04 10:07:28,192.168.4.77,172.217.0.46,51023,3389,TCP,57,223008,444749,1.85,BENIGN
2026-08-04 10:07:29,192.168.4.60,185.220.101.42,21262,31337,TCP,253,218534,658171,0.15,BENIGN
2026-08-04 10:07:30,192.168.6.144,172.217.0.46,4811,23,UDP,73,335851,828548,2.14,BENIGN
2026-08-04 10:07:31,192.168.6.96,172.217.0.46,44870,22,UDP,14,95773,418082,2.57,BENIGN
2026-08-04 10:07:32,192.168.5.33,172.217.0.46,65454,4444,UDP,23,379487,527027,4.32,Suspicious
2026-08-04 10:07:33,192.168.2.73,185.220.101.42,44206,53,TCP,57,477214,679157,0.6,BENIGN
2026-08-04 10:07:34,192.168.7.150,104.26.10.1,6854,22,TCP,80,79485,270093,2.88,BENIGN
2026-08-04 10:07:35,192.168.5.250,185.220.101.42,4416,53,UDP,188,337817,106031,2.25,BENIGN
2026-08-04 10:07:36,192.168.2.64,185.220.101.42,5990,31337,TCP,207,164341,822554,0.58,BENIGN
2026-08-04 10:07:37,192.168.7.122,172.217.0.46,49425,31337,UDP,186,107311,557296,3.66,BENIGN
2026-08-04 10:07:38,192.168.0.245,185.220.101.42,11124,80,UDP,288,413981,480913,4.67,BENIGN
2026-08-04 10:07:39,192.168.3.186,172.217.0.46,47278,23,UDP,174,333220,399187,1.66,BENIGN
2026-08-04 10:07:40,192.168.3.56,104.26.10.1,24264,23,TCP,150,21851,22889,3.65,Brute_Force
2026-08-04 10:07:41,192.168.2.62,1.1.1.1,57146,31337,UDP,219,303155,370415,2.86,BENIGN
2026-08-04 10:07:42,192.168.0.222,1.1.1.1,49180,3389,TCP,116,438930,248895,2.09,BENIGN
2026-08-04 10:07:43,192.168.8.151,185.220.101.42,62220,3389,TCP,78,223993,8848,0.35,BENIGN
2026-08-04 10:07:44,192.168.9.218,104.26.10.1,50914,22,TCP,11,88630,56268,3.16,BENIGN
2026-08-04 10:07:45,192.168.3.114,104.26.10.1,58854,31337,TCP,142,385932,144464,1.59,BENIGN
2026-08-04 10:07:46,192.168.3.33,185.220.101.42,53853,3389,TCP,20,336095,485305,3.33,BENIGN
2026-08-04 10:07:47,192.168.0.215,185.220.101.42,30676,31337,UDP,225,290970,438757,3.72,BENIGN
2026-08-04 10:07:48,192.168.3.19,104.26.10.1,26669,31337,UDP,190,73397,746452,4.0,Suspicious
2026-08-04 10:07:49,192.168.9.119,1.1.1.1,6134,443,TCP,260,390066,344106,3.68,BENIGN
2026-08-04 10:07:50,192.168.6.230,8.8.8.8,47944,3389,UDP,293,12371,279748,0.65,BENIGN
2026-08-04 10:07:51,192.168.6.127,172.217.0.46,47660,80,TCP,241,268577,361348,3.61,BENIGN
2026-08-04 10:07:52,192.168.5.173,104.26.10.1,8706,80,UDP,294,395083,650574,2.53,BENIGN
2026-08-04 10:07:53,192.168.0.5,8.8.8.8,18351,22,TCP,168,80834,80205,4.54,BENIGN
2026-08-04 10:07:54,192.168.4.134,1.1.1.1,54656,443,TCP,208,485547,756464,4.41,BENIGN
2026-08-04 10:07:55,192.168.8.167,1.1.1.1,35726,80,TCP,126,6713,808787,2.13,BENIGN
2026-08-04 10:07:56,192.168.8.245,8.8.8.8,46294,23,UDP,21,195069,749082,1.28,BENIGN
2026-08-04 10:07:57,192.168.9.150,185.220.101.42,63101,31337,UDP,76,239759,838721,3.87,BENIGN
2026-08-04 10:07:58,192.168.8.237,1.1.1.1,39047,31337,UDP,223,466261,435408,0.38,BENIGN
2026-08-04 10:07:59,192.168.2.146,104.26.10.1,5742,23,UDP,20,455157,662279,2.18,BENIGN
2026-08-04 10:08:00,192.168.8.246,104.26.10.1,52441,443,TCP,175,275285,502489,2.91,BENIGN
2026-08-04 10:08:01,192.168.6.159,1.1.1.1,23934,31337,TCP,65,185493,91097,4.45,BENIGN
2026-08-04 10:08:02,192.168.3.49,8.8.8.8,62345,4444,TCP,231,384721,766206,1.67,Suspicious
2026-08-04 10:08:03,192.168.1.50,8.8.8.8,44917,234,TCP,60,285112,163765,0.05,Port_Scan
2026-08-04 10:08:04,192.168.5.120,172.217.0.46,46752,22,TCP,155,14417,850449,1.48,BENIGN
2026-08-04 10:08:05,192.168.0.121,172.217.0.46,54698,443,TCP,241,495154,314309,2.9,BENIGN
2026-08-04 10:08:06,192.168.1.77,172.217.0.46,34862,433,TCP,60,102311,99361,3.69,Port_Scan
2026-08-04 10:08:07,192.168.9.230,172.217.0.46,48104,80,TCP,119,117885,691698,4.08,BENIGN
2026-08-04 10:08:08,192.168.0.177,185.220.101.42,57067,80,TCP,266,246613,309091,0.19,BENIGN
2026-08-04 10:08:09,192.168.6.246,172.217.0.46,47983,21,UDP,56,207695,259722,1.9,BENIGN
2026-08-04 10:08:10,192.168.2.66,172.217.0.46,33405,21,TCP,130,417753,439635,3.13,BENIGN
